Sujeto;Texto
S52NH;No me acuerdo el nombre, Pablito, no me acuerdo. Estaba en su casa se despertaba a la mañana a las 7 y pico, se levantaba se iba al baño se lavaba los dientes se peinaba, despues se iba a la cocina para desayunar, ahi era a las  8 en punto creo no me acuerdo Se iba caminando, despues de desayunar dos tostadas ponia a hacer las tostadas tomaba mate desayunaba dos tostadas con ddl y manteca Iba a trabajar caminaba 4 cuadras a la est caballito, se iba a tomar el subte para ir a trabajar a once, el trabajo no me acuerdo en que calle Se tomaba el subte cuando terminaba, no me acuerdo practicamente nada, iba al trabajo lo recibian los compañeros, era una oficina no me acuerdo de que trabajaba. Tomaba un cafe antes de empezar a trabajar, saludaba a todos los compañeros y empezaba a trabajar, salia volvia a caminar las 4 cuadras al subte se iba a la casa llegaba a la casa jugaba a la play, dos juegos uno de carrera y el otro de aventura o algo asi, se ponia a jugar pero se aburria entonces como se aburria, ah primero se preparaba algo para comer. Se aburria de jugar entonces se iba cerca de la ventana a tomar un poco de aire y leer un libro.
S52NH;Es la historia de una chica, Juana, que se levanta 7am toma café con leche con dos tostadas, vive en Palermo.  Se ve la imagen de la cama. Va a su trabajo en tren, no, subte, se prepara un cafe, chequea unos mails y después se reúne por algo de unas toallitas ladysoft. Luego almuerza , va a hacer las compras al super y compra verduras y lacteos creo Llega a su casa y los guarda, se quita la ropa del trabajo se pone su ropa deportiva se va a hacer ejercicio , siempre realiza el mismo recorrido. Después vuelve a su casa y se prepara para una cita ,en un bar de la calle Tacuarí. A la medianoche llega a su casa revisa las redes sociales se acuesta, y después de trenta minutos logra conciliar el sueño.
S52NH;Estaba la cama, no estaba tendida. Juana se levantaba a las 7am se iba al trabajo, se veia  una computadora , desayunaba un café con dos tostadas, después se iba a una reunión por unas toallitas o algo asi. Después sale, va al supermercado a Realiza el mismo recorrido. Luego va a su casa y se cambia para una cita de tinder en un café, creo que se sienta en la puerta. Después de la cita vuelve a su casa revisa las redes sociales después de media hora logra conciliar el sueño.
S53NH;Habla de un chico que se llama Federico, se levanta de la cama despues va al baño, a higienizarse. Despues una vez que concluye eso va a vestirse esta entre una camisa a cuadros y una de a rayas y se queda co la segunda Va a la cocina y se prepara su desayuno, una vez concluido va a .. Bueno al principio dice que era la rutina de Federico para ir al a estacion Caballito, entonces despues de la cocina se le ve ue esta saliendo de su casa, sale por el porton y agarra una mochila con su mano derecha Se dirige a la estacion, camina hasta el final de la estacion, se dirige a su trabajo Una vez que termina su trabajo se dirige a su hogar, una vez ahi se pone a jugar videojuegos, que se descarga algunos nuevos, concluido como que se aburre y se va a limpiar el patio,
S53NH;Era la vida de federico, era un dia cotidiano Se despierta se levanta va al baño se lava la cara, cuando vuelve para cambiarse, estaba entre que ponerse que camisa, se decide por la segunda opcion que era la de rayas Una vez que se viste desayuna, habia algo de huevos revueltos, y despues sale a su trabajo que quedaba por la estacion de caballito Va hasta el final d la estación, llega al trabajo una vez concluido el trabajo va a su casa, creo que queria jugar unos videojuegos, los juega pero creo que se cansa va a regar las plantas y ahi concluye su dia
S53NH;Juana vive en el cuarto piso de un edificio y se despierta 7 y media de la mañana Después desayuna cafe con leche y frutilla despues va al subte y se dirige a recoleta Despues llega al trabajo, manda unos correos, algo del diseñador grafico. Despues de mandar los correos, a eso de las 8 y media, pasa una hora entre q se despierta, tiene una reunion con su jefa y otras personas tambien Una vez concluido eso, se dirige al mercado compra frutas, posteriormente ella se dirige a su casa, se cambia la ropa , se pone ropa deportiva y va a trotar. Despues ella se cambia porque habia acordado una cita por tinder con una persona, seguido de esto despues de la reunion hace eso, ya es la hora para q ella duerma y tarda aprox media hs antes de dormir.
S53NH;La historia de una chica, ella vivia en el cuarto piso, se despertaba a las 7 y media de la mañana, va a reparar su desayuno, va a la estacion para dirigirse a su trabajo, en su trabajo despacha algunos mails, tiene una reunion con su jefa y tambien se veian a varias personas. Posteriormente se dirige a su casa, se alista xq tenina una reunion que habia coordinado x una app . Despues ella va a trota, despues regresa a su casa, se acuesta y demora un tiempo media hs aprox en conciliar el sueño
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
